uid,ref_id,img_id,sent_id,sent,bbox
5313_1,5313,520456,15119,"horse with head blocked off","[154.05, 215.38, 284.69, 249.69]"
5313_2,5313,520456,15120,"no head horse","[154.05, 215.38, 284.69, 249.69]"
5314_0,5314,520456,15121,"tall horse","[380.9, 56.77, 259.1, 423.23]"
5314_1,5314,520456,15122,"tallest horse","[380.9, 56.77, 259.1, 423.23]"
5314_2,5314,520456,15123,"tallest horse","[380.9, 56.77, 259.1, 423.23]"
5325_0,5325,520272,15154,"elephant with ass to camera","[267.6, 222.79, 129.42, 163.48]"
5325_1,5325,520272,15155,"middle elephant","[267.6, 222.79, 129.42, 163.48]"
5325_2,5325,520272,15156,"elephant only fanny showing middle one","[267.6, 222.79, 129.42, 163.48]"
5326_0,5326,520272,15157,"elephant closest to us","[46.53, 221.97, 265.44, 212.03]"
5326_1,5326,520272,15158,"elephant face cov by flag","[46.53, 221.97, 265.44, 212.03]"
5326_2,5326,520272,15159,"elephant near red flag","[46.53, 221.97, 265.44, 212.03]"
5474_0,5474,518785,15578,"dark car","[0.51, 75.72, 133.4, 255.06]"
5474_1,5474,518785,15579,"black car partially showing","[0.51, 75.72, 133.4, 255.06]"
5474_2,5474,518785,15580,"black car","[0.51, 75.72, 133.4, 255.06]"
5475_0,5475,518785,15581,"white car","[29.6, 22.44, 232.06, 177.62]"
5475_1,5475,518785,15582,"white car","[29.6, 22.44, 232.06, 177.62]"
5475_2,5475,518785,15583,"whit car behind cab","[29.6, 22.44, 232.06, 177.62]"
5476_0,5476,518785,15584,"yellow cab","[163.88, 1.61, 371.6, 308.71]"
5476_1,5476,518785,15585,"yellow cab","[163.88, 1.61, 371.6, 308.71]"
5476_2,5476,518785,15586,"cab","[163.88, 1.61, 371.6, 308.71]"
5504_0,5504,518455,15667,"brown thing high in picture","[121.89, 0.0, 221.12, 164.7]"
5504_1,5504,518455,15668,"two red bear bear on head of other red bear","[121.89, 0.0, 221.12, 164.7]"
5504_2,5504,518455,15669,"red bear legs with no head or body","[121.89, 0.0, 221.12, 164.7]"
5505_0,5505,518455,15670,"white bear closest to us","[374.29, 299.87, 241.62, 174.74]"
5505_1,5505,518455,15671,"lowest white bear on the totem pole","[374.29, 299.87, 241.62, 174.74]"
5505_2,5505,518455,15672,"smooshed white bear with only love showing","[374.29, 299.87, 241.62, 174.74]"
5506_0,5506,518455,15673,"white bear you can only see half of body","[523.43, 39.16, 116.57, 332.85]"
5506_1,5506,518455,15674,"white beat cut off by screen cant see heart","[523.43, 39.16, 116.57, 332.85]"
5507_0,5507,518455,15675,"teddy face only next to red feet","[279.03, 2.43, 180.64, 123.08]"
5507_1,5507,518455,15676,"bear near blue tag with squished face near red animals","[279.03, 2.43, 180.64, 123.08]"
5508_0,5508,518455,15677,"white bear turned slightly","[326.83, 4.31, 269.66, 358.12]"
5508_1,5508,518455,15678,"white teddy bear with complete sentence","[326.83, 4.31, 269.66, 358.12]"
5508_2,5508,518455,15679,"main white bear with heart","[326.83, 4.31, 269.66, 358.12]"
5509_0,5509,518455,15680,"red teddy with half a heart","[3.24, 109.7, 177.97, 360.27]"
5509_1,5509,518455,15681,"love you red bear with one eye","[3.24, 109.7, 177.97, 360.27]"
5510_0,5510,518455,15682,"the red teddy facing you","[159.64, 133.75, 238.38, 340.86]"
5510_1,5510,518455,15683,"red teddy total i love you","[159.64, 133.75, 238.38, 340.86]"
5510_2,5510,518455,15684,"red bear toching white bears whole bear","[159.64, 133.75, 238.38, 340.86]"
5628_0,5628,517451,16017,"toliet","[0.0, 445.51, 149.61, 184.52]"
5628_1,5628,517451,16018,"toilet","[0.0, 445.51, 149.61, 184.52]"
5628_2,5628,517451,16019,"toilet","[0.0, 445.51, 149.61, 184.52]"
5629_0,5629,517451,16020,"rug","[142.38, 543.4, 158.2, 89.17]"
5629_1,5629,517451,16021,"rug","[142.38, 543.4, 158.2, 89.17]"
5629_2,5629,517451,16022,"white rug","[142.38, 543.4, 158.2, 89.17]"
5652_0,5652,517123,16087,"white sheep","[349.66, 10.86, 290.34, 248.28]"
5652_1,5652,517123,16088,"the adult","[349.66, 10.86, 290.34, 248.28]"
5652_2,5652,517123,16089,"biggest sheep","[349.66, 10.86, 290.34, 248.28]"
5653_0,5653,517123,16090,"baby","[42.14, 82.33, 175.76, 125.39]"
5653_1,5653,517123,16091,"small lamb","[42.14, 82.33, 175.76, 125.39]"
5653_2,5653,517123,16092,"black sheep","[42.14, 82.33, 175.76, 125.39]"
5677_0,5677,516906,16160,"gray chair","[0.0, 276.01, 206.53, 180.71]"
5677_1,5677,516906,16161,"chair by couch","[0.0, 276.01, 206.53, 180.71]"
5677_2,5677,516906,16162,"single chair by plant","[0.0, 276.01, 206.53, 180.71]"
5678_0,5678,516906,16163,"white couch","[286.92, 267.17, 325.08, 272.44]"
5678_1,5678,516906,16164,"loce seat","[286.92, 267.17, 325.08, 272.44]"
5678_2,5678,516906,16165,"sofa","[286.92, 267.17, 325.08, 272.44]"
5780_0,5780,515590,16446,"red train","[423.28, 180.2, 216.72, 193.67]"
5780_1,5780,515590,16447,"red old piece of train","[423.28, 180.2, 216.72, 193.67]"
5780_2,5780,515590,16448,"red train","[423.28, 180.2, 216.72, 193.67]"
5781_0,5781,515590,16449,"train nearest red one","[237.85, 181.17, 168.97, 162.51]"
5781_1,5781,515590,16450,"green train on track number two","[237.85, 181.17, 168.97, 162.51]"
5781_2,5781,515590,16451,"train with gibberish on it","[237.85, 181.17, 168.97, 162.51]"
5792_0,5792,515512,16480,"middle piece","[148.13, 117.93, 310.66, 342.29]"
5792_1,5792,515512,16481,"pie","[148.13, 117.93, 310.66, 342.29]"
5792_2,5792,515512,16482,"white clored cake","[148.13, 117.93, 310.66, 342.29]"
5793_0,5793,515512,16483,"white dots","[20.18, 16.58, 332.97, 330.09]"
5793_1,5793,515512,16484,"swirl cake","[20.18, 16.58, 332.97, 330.09]"
5793_2,5793,515512,16485,"swirly insides of roll","[20.18, 16.58, 332.97, 330.09]"
5812_0,5812,515252,16538,"bus that is to the moutain","[75.66, 129.44, 272.99, 203.46]"
5812_1,5812,515252,16539,"bus behind the other one","[75.66, 129.44, 272.99, 203.46]"
5812_2,5812,515252,16540,"furthest bus","[75.66, 129.44, 272.99, 203.46]"
5813_0,5813,515252,16541,"bus behind horses tail","[506.1, 74.23, 132.91, 309.79]"
5813_1,5813,515252,16542,"bus next to horse","[506.1, 74.23, 132.91, 309.79]"
5813_2,5813,515252,16543,"bus beside horse","[506.1, 74.23, 132.91, 309.79]"
5814_0,5814,515252,16544,"green white bus","[1.29, 133.99, 213.14, 226.9]"
5814_1,5814,515252,16545,"green and white bus","[1.29, 133.99, 213.14, 226.9]"
5814_2,5814,515252,16546,"bus with green","[1.29, 133.99, 213.14, 226.9]"
5949_0,5949,513704,16923,"finger shaped see all","[453.44, 331.8, 149.39, 172.29]"
5949_1,5949,513704,16924,"big bear claw","[453.44, 331.8, 149.39, 172.29]"
5949_2,5949,513704,16925,"thing that looks like hand at 5","[453.44, 331.8, 149.39, 172.29]"
5950_0,5950,513704,16926,"donut with what looks like a black hole","[201.53, 253.96, 122.47, 111.4]"
5951_0,5951,513704,16927,"twisted one","[355.55, 267.57, 113.37, 246.23]"
5951_1,5951,513704,16928,"swirly donut","[355.55, 267.57, 113.37, 246.23]"
5951_2,5951,513704,16929,"donut with a twist","[355.55, 267.57, 113.37, 246.23]"
5952_0,5952,513704,16930,"white donut","[244.07, 352.03, 149.67, 150.8]"
5952_1,5952,513704,16931,"white donut with red in it","[244.07, 352.03, 149.67, 150.8]"
5952_2,5952,513704,16932,"jelly donut","[244.07, 352.03, 149.67, 150.8]"
6035_0,6035,512658,17164,"banana with bigger chain","[162.99, 40.58, 118.65, 332.64]"
6035_1,6035,512658,17165,"complete banana","[162.99, 40.58, 118.65, 332.64]"
6036_0,6036,512658,17166,"partial banana face","[283.85, 58.77, 79.84, 273.87]"
6036_1,6036,512658,17167,"banana behind pole","[283.85, 58.77, 79.84, 273.87]"
6036_2,6036,512658,17168,"partially obscured banana","[283.85, 58.77, 79.84, 273.87]"
6037_0,6037,512658,17169,"the brown bear","[0.66, 71.45, 123.64, 184.88]"
6037_1,6037,512658,17170,"brown ape","[0.66, 71.45, 123.64, 184.88]"
6037_2,6037,512658,17171,"brown bear","[0.66, 71.45, 123.64, 184.88]"
6038_0,6038,512658,17172,"gorilla behind bannana","[82.08, 46.14, 100.93, 191.91]"
6038_1,6038,512658,17173,"stuffed animal next to bananas","[82.08, 46.14, 100.93, 191.91]"
6038_2,6038,512658,17174,"white gorilla behind bananas","[82.08, 46.14, 100.93, 191.91]"
6240_0,6240,510334,17745,"cow nearest big post","[4.51, 253.48, 244.43, 309.44]"
6240_1,6240,510334,17746,"clos leftiest black one","[4.51, 253.48, 244.43, 309.44]"
6241_0,6241,510334,17747,"only white","[212.42, 236.63, 141.16, 330.27]"
6241_1,6241,510334,17748,"white cow","[212.42, 236.63, 141.16, 330.27]"
6241_2,6241,510334,17749,"white one","[212.42, 236.63, 141.16, 330.27]"
6242_0,6242,510334,17750,"next to whit one 3 o cloc side","[316.65, 264.18, 163.35, 224.12]"
6242_1,6242,510334,17751,"dark black part of pic by white sheep 3 o clock","[316.65, 264.18, 163.35, 224.12]"
6242_2,6242,510334,17752,"goat next to white goat not looking straight ahead","[316.65, 264.18, 163.35, 224.12]"
6260_0,6260,510027,17805,"apples","[374.01, 258.14, 178.62, 218.66]"
6260_1,6260,510027,17806,"apples","[374.01, 258.14, 178.62, 218.66]"
6260_2,6260,510027,17807,"box with apple slices","[374.01, 258.14, 178.62, 218.66]"
6261_0,6261,510027,17808,"the piece of sandwich farthest from us","[67.96, 49.62, 307.41, 58.25]"
6261_1,6261,510027,17809,"sandwich half closest to purple","[67.96, 49.62, 307.41, 58.25]"
6261_2,6261,510027,17810,"sandwich half at 1200","[67.96, 49.62, 307.41, 58.25]"
6262_0,6262,510027,17811,"sandwich","[51.17, 91.35, 335.03, 67.8]"
6262_1,6262,510027,17812,"sandwich half at 1200 but only from the meat down","[51.17, 91.35, 335.03, 67.8]"
6263_0,6263,510027,17813,"orange bin","[380.52, 40.54, 175.33, 218.86]"
6263_1,6263,510027,17814,"orange bowl","[380.52, 40.54, 175.33, 218.86]"
6263_2,6263,510027,17815,"desert","[380.52, 40.54, 175.33, 218.86]"
6264_0,6264,510027,17816,"carrots","[39.79, 249.95, 328.29, 215.13]"
6264_1,6264,510027,17817,"carrots","[39.79, 249.95, 328.29, 215.13]"
6264_2,6264,510027,17818,"carrots","[39.79, 249.95, 328.29, 215.13]"
6265_0,6265,510027,17819,"above apples","[397.75, 76.17, 129.26, 170.85]"
6265_1,6265,510027,17820,"cookie piece","[397.75, 76.17, 129.26, 170.85]"
6265_2,6265,510027,17821,"triangle cookie","[397.75, 76.17, 129.26, 170.85]"
6266_0,6266,510027,17822,"egg salad sandwich with less egg salad","[40.9, 144.22, 335.78, 116.23]"
6266_1,6266,510027,17823,"sandwich between carrots and other sandwich","[40.9, 144.22, 335.78, 116.23]"
6266_2,6266,510027,17824,"just above carrots and pickles","[40.9, 144.22, 335.78, 116.23]"
6294_0,6294,509652,17900,"raspberries","[1.08, 297.71, 349.48, 176.9]"
6294_1,6294,509652,17901,"raspberries","[1.08, 297.71, 349.48, 176.9]"
6294_2,6294,509652,17902,"raseberries","[1.08, 297.71, 349.48, 176.9]"
6295_0,6295,509652,17903,"bowl","[285.84, 31.28, 353.8, 302.02]"
6295_1,6295,509652,17904,"glass bowl","[285.84, 31.28, 353.8, 302.02]"
6295_2,6295,509652,17905,"broccoli","[285.84, 31.28, 353.8, 302.02]"
6824_0,6824,503497,19405,"clock at 1115","[345.55, 130.63, 147.82, 202.28]"
6824_1,6824,503497,19406,"clock on ri ght","[345.55, 130.63, 147.82, 202.28]"
6824_2,6824,503497,19407,"clock that says 1215","[345.55, 130.63, 147.82, 202.28]"
6825_0,6825,503497,19408,"8 53","[109.56, 123.94, 150.41, 207.46]"
6825_1,6825,503497,19409,"8 53","[109.56, 123.94, 150.41, 207.46]"
6908_0,6908,502553,19637,"blue colored mattress","[2.59, 124.98, 205.37, 178.62]"
6908_1,6908,502553,19638,"blue striped mattress","[2.59, 124.98, 205.37, 178.62]"
6908_2,6908,502553,19639,"striped bed","[2.59, 124.98, 205.37, 178.62]"
6909_0,6909,502553,19640,"bed under person","[235.58, 33.65, 404.42, 282.18]"
6909_1,6909,502553,19641,"bed shes laying on","[235.58, 33.65, 404.42, 282.18]"
6909_2,6909,502553,19642,"the matress she is laying on","[235.58, 33.65, 404.42, 282.18]"
6910_0,6910,502553,19643,"nearest bed","[0.86, 300.14, 639.14, 82.65]"
6910_1,6910,502553,19644,"closest white bed cut off","[0.86, 300.14, 639.14, 82.65]"
6910_2,6910,502553,19645,"duvet nearest us","[0.86, 300.14, 639.14, 82.65]"
6955_0,6955,502148,19775,"bed with light shine on","[1.44, 237.12, 357.48, 256.57]"
6955_1,6955,502148,19776,"far bed","[1.44, 237.12, 357.48, 256.57]"
6955_2,6955,502148,19777,"bed next to the window","[1.44, 237.12, 357.48, 256.57]"
6956_0,6956,502148,19778,"bed closest to us","[107.62, 347.26, 372.38, 284.13]"
6956_1,6956,502148,19779,"closest bed","[107.62, 347.26, 372.38, 284.13]"
6956_2,6956,502148,19780,"closest bed","[107.62, 347.26, 372.38, 284.13]"
7124_0,7124,500036,20266,"fartest broccoli","[210.82, 25.6, 153.6, 132.52]"
7124_1,7124,500036,20267,"farthest broccoli","[210.82, 25.6, 153.6, 132.52]"
7124_2,7124,500036,20268,"back broccoli","[210.82, 25.6, 153.6, 132.52]"
7125_0,7125,500036,20269,"broccoli nearest","[105.16, 288.6, 219.35, 166.76]"
7125_1,7125,500036,20270,"broccoli piece closest to us","[105.16, 288.6, 219.35, 166.76]"
7125_2,7125,500036,20271,"brocoli near u","[105.16, 288.6, 219.35, 166.76]"
7140_0,7140,499862,20310,"dark blob of food above bubbles next to plate rim","[396.71, 92.85, 243.29, 129.43]"
7140_1,7140,499862,20311,"spinach at 2 o clock","[396.71, 92.85, 243.29, 129.43]"
7141_0,7141,499862,20312,"large piece of brocoli","[1.08, 124.86, 206.49, 139.46]"
7141_1,7141,499862,20313,"clob on the side 9 o clock","[1.08, 124.86, 206.49, 139.46]"
7164_0,7164,499538,20378,"book under the other","[44.66, 13.83, 235.96, 361.17]"
7164_1,7164,499538,20379,"white","[44.66, 13.83, 235.96, 361.17]"
7164_2,7164,499538,20380,"book with not bird on it","[44.66, 13.83, 235.96, 361.17]"
7165_0,7165,499538,20381,"book with a bird perched on the cover","[152.53, 56.32, 347.47, 313.48]"
7165_1,7165,499538,20382,"bird","[152.53, 56.32, 347.47, 313.48]"
7165_2,7165,499538,20383,"book with bird on it","[152.53, 56.32, 347.47, 313.48]"
7233_0,7233,498679,20569,"animal to lef","[0.0, 142.33, 185.49, 190.09]"
7233_1,7233,498679,20570,"cow coming into frame from edge","[0.0, 142.33, 185.49, 190.09]"
7233_2,7233,498679,20571,"animal behind man","[0.0, 142.33, 185.49, 190.09]"
7234_0,7234,498679,20572,"animal you can see the most of","[255.49, 122.93, 229.61, 179.93]"
7234_1,7234,498679,20573,"cow facing us","[255.49, 122.93, 229.61, 179.93]"
7234_2,7234,498679,20574,"cow facing u","[255.49, 122.93, 229.61, 179.93]"
7249_0,7249,498508,20614,"cut off bike","[218.61, 483.0, 202.78, 151.01]"
7249_1,7249,498508,20615,"glasses lying on gray in very corner","[218.61, 483.0, 202.78, 151.01]"
7250_0,7250,498508,20616,"black bike","[30.07, 235.85, 345.05, 355.08]"
7250_1,7250,498508,20617,"motorcycle","[30.07, 235.85, 345.05, 355.08]"
7250_2,7250,498508,20618,"motorcycle","[30.07, 235.85, 345.05, 355.08]"
7296_0,7296,498007,20746,"big black suitcase part visible","[0.0, 151.39, 229.45, 227.73]"
7296_1,7296,498007,20747,"black suitcase closest to camera","[0.0, 151.39, 229.45, 227.73]"
7296_2,7296,498007,20748,"black suitcase handle has tag attached","[0.0, 151.39, 229.45, 227.73]"
7297_0,7297,498007,20749,"full black case by white case","[327.06, 160.95, 142.87, 211.72]"
7297_1,7297,498007,20750,"black bag next to white floor and white bag","[327.06, 160.95, 142.87, 211.72]"
7298_0,7298,498007,20751,"light colored suitcase","[216.03, 109.31, 111.03, 234.96]"
7298_1,7298,498007,20752,"lightest color luggage","[216.03, 109.31, 111.03, 234.96]"
7298_2,7298,498007,20753,"only light colored suitcase","[216.03, 109.31, 111.03, 234.96]"
7612_0,7612,494415,21647,"there are four people around my bus i need you to click on they will shut us down chris keep going","[190.92, 207.1, 161.8, 125.12]"
7612_1,7612,494415,21648,"not bus behind red shirt but next one","[190.92, 207.1, 161.8, 125.12]"
7612_2,7612,494415,21649,"bus man with blue shirt is blocking","[190.92, 207.1, 161.8, 125.12]"
7613_0,7613,494415,21650,"white bus with white bumper","[352.97, 199.58, 158.69, 152.29]"
7613_1,7613,494415,21651,"white bus near person in red shirt","[352.97, 199.58, 158.69, 152.29]"
7613_2,7613,494415,21652,"white bus by red shirt","[352.97, 199.58, 158.69, 152.29]"
7621_0,7621,494382,21674,"highest duck","[267.01, 180.3, 154.15, 250.5]"
7621_1,7621,494382,21675,"farthest bird","[267.01, 180.3, 154.15, 250.5]"
7621_2,7621,494382,21676,"bird farthest out","[267.01, 180.3, 154.15, 250.5]"
7622_0,7622,494382,21677,"bird with one leg showing","[16.76, 201.5, 292.0, 285.66]"
7622_1,7622,494382,21678,"duck between other two ducks","[16.76, 201.5, 292.0, 285.66]"
7622_2,7622,494382,21679,"middle duck","[16.76, 201.5, 292.0, 285.66]"
7623_0,7623,494382,21680,"shortest duck","[45.22, 310.18, 137.05, 250.79]"
7623_1,7623,494382,21681,"bird standing differently","[45.22, 310.18, 137.05, 250.79]"
7623_2,7623,494382,21682,"the white bird without visible wings","[45.22, 310.18, 137.05, 250.79]"
7777_0,7777,492408,22123,"umbrella over the building","[17.43, 111.38, 297.35, 112.35]"
7777_1,7777,492408,22124,"umbrella over building","[17.43, 111.38, 297.35, 112.35]"
7777_2,7777,492408,22125,"umbrella next to building","[17.43, 111.38, 297.35, 112.35]"
7778_0,7778,492408,22126,"umbrella closest to trees","[346.74, 105.57, 259.57, 115.26]"
7778_1,7778,492408,22127,"umbrella opposite side as building","[346.74, 105.57, 259.57, 115.26]"
7778_2,7778,492408,22128,"umbrella closest to trees","[346.74, 105.57, 259.57, 115.26]"
7788_0,7788,492354,22153,"furthest largeboroclli","[21.46, 44.05, 170.54, 154.73]"
7789_0,7789,492354,22154,"broccoli closer to us","[216.74, 179.01, 251.91, 128.22]"
7789_1,7789,492354,22155,"broccoli no stem showing","[216.74, 179.01, 251.91, 128.22]"
7789_2,7789,492354,22156,"broccoli close to you","[216.74, 179.01, 251.91, 128.22]"
7814_0,7814,492155,22229,"little bit of sheep behind sheep head","[51.64, 34.43, 333.78, 173.62]"
7814_1,7814,492155,22230,"sheep behind ears","[51.64, 34.43, 333.78, 173.62]"
7815_0,7815,492155,22231,"sheep without a face","[38.17, 81.57, 141.44, 234.25]"
7815_1,7815,492155,22232,"part of sheep beside sheep face","[38.17, 81.57, 141.44, 234.25]"
7815_2,7815,492155,22233,"sheep at 9 not shown","[38.17, 81.57, 141.44, 234.25]"
7816_0,7816,492155,22234,"face","[98.04, 59.87, 362.97, 240.98]"
7816_1,7816,492155,22235,"sheep thats lookin at u","[98.04, 59.87, 362.97, 240.98]"
7816_2,7816,492155,22236,"head","[98.04, 59.87, 362.97, 240.98]"
7870_0,7870,491666,22382,"horse with white stripe","[230.42, 3.79, 408.71, 416.94]"
7870_1,7870,491666,22383,"main horse","[230.42, 3.79, 408.71, 416.94]"
7870_2,7870,491666,22384,"main horse white mane","[230.42, 3.79, 408.71, 416.94]"
7871_0,7871,491666,22385,"horse thats cut off","[103.54, 105.07, 264.82, 316.13]"
7871_1,7871,491666,22386,"only one eye visible","[103.54, 105.07, 264.82, 316.13]"
7871_2,7871,491666,22387,"horse partial face","[103.54, 105.07, 264.82, 316.13]"
7890_0,7890,491477,22434,"pizza that is cut off","[297.61, 27.44, 297.96, 514.87]"
7890_1,7890,491477,22435,"smaller half of the pizza","[297.61, 27.44, 297.96, 514.87]"
7891_0,7891,491477,22436,"western side of pizza","[17.95, 39.17, 386.79, 540.19]"
7891_1,7891,491477,22437,"slightly larger half","[17.95, 39.17, 386.79, 540.19]"
7891_2,7891,491477,22438,"big half of pizza","[17.95, 39.17, 386.79, 540.19]"
8059_0,8059,489167,22915,"elephant holding other elephants tail","[1.92, 80.78, 340.45, 333.72]"
8059_1,8059,489167,22916,"trailing elephant","[1.92, 80.78, 340.45, 333.72]"
8059_2,8059,489167,22917,"caboose elephant","[1.92, 80.78, 340.45, 333.72]"
8102_0,8102,488553,23035,"bear partially behind tan book","[5.9, 97.83, 199.87, 289.2]"
8102_1,8102,488553,23036,"teddy bear holding brown cover book","[5.9, 97.83, 199.87, 289.2]"
8184_0,8184,487510,23273,"chair","[0.92, 188.65, 217.18, 217.18]"
8184_1,8184,487510,23274,"chair","[0.92, 188.65, 217.18, 217.18]"
8184_2,8184,487510,23275,"smaller couch","[0.92, 188.65, 217.18, 217.18]"
8185_0,8185,487510,23276,"back of couch with laptop on it","[356.29, 203.04, 279.16, 215.8]"
8185_1,8185,487510,23277,"couch with laptop on it","[356.29, 203.04, 279.16, 215.8]"
8185_2,8185,487510,23278,"brown pillow","[356.29, 203.04, 279.16, 215.8]"
8325_0,8325,485984,23670,"smaller monitor","[423.59, 0.99, 214.76, 94.02]"
8325_1,8325,485984,23671,"smaller monitor","[423.59, 0.99, 214.76, 94.02]"
8325_2,8325,485984,23672,"monitor with black base","[423.59, 0.99, 214.76, 94.02]"
8326_0,8326,485984,23673,"screen above mousepad","[1.08, 0.0, 432.64, 117.96]"
8326_1,8326,485984,23674,"capitva monitor","[1.08, 0.0, 432.64, 117.96]"
8353_0,8353,485705,23752,"the banana that is not in focus","[68.6, 3.32, 306.5, 262.24]"
8353_1,8353,485705,23753,"blurry banana not close to edge","[68.6, 3.32, 306.5, 262.24]"
8353_2,8353,485705,23754,"yellow blur above banana","[68.6, 3.32, 306.5, 262.24]"
8354_0,8354,485705,23755,"banana on the inside","[150.91, 134.77, 204.41, 285.59]"
8355_0,8355,485705,23756,"closest banana","[0.96, 113.28, 335.26, 306.61]"
8355_1,8355,485705,23757,"banana closest to us","[0.96, 113.28, 335.26, 306.61]"
8621_0,8621,482775,24509,"rice in pan","[239.51, 149.61, 240.49, 202.81]"
8621_1,8621,482775,24510,"bowl with handles","[239.51, 149.61, 240.49, 202.81]"
8621_2,8621,482775,24511,"bowl next to plate","[239.51, 149.61, 240.49, 202.81]"
8622_0,8622,482775,24512,"dark plate on cutting board","[0.0, 162.77, 199.04, 140.08]"
8622_1,8622,482775,24513,"food in black bowl","[0.0, 162.77, 199.04, 140.08]"
8622_2,8622,482775,24514,"out of focus black bowl","[0.0, 162.77, 199.04, 140.08]"
8653_0,8653,482472,24604,"the silver car on this side of the road","[401.22, 32.43, 222.96, 121.71]"
8653_1,8653,482472,24605,"white car parked","[401.22, 32.43, 222.96, 121.71]"
8653_2,8653,482472,24606,"silver car next to meter","[401.22, 32.43, 222.96, 121.71]"
8699_0,8699,482093,24733,"least circle donut","[66.31, 41.08, 200.36, 191.71]"
8699_1,8699,482093,24734,"donut at 1200","[66.31, 41.08, 200.36, 191.71]"
8699_2,8699,482093,24735,"donut hole with clump of sugar","[66.31, 41.08, 200.36, 191.71]"
8751_0,8751,481530,24884,"curlys white bag","[136.94, 2.16, 181.62, 322.89]"
8751_1,8751,481530,24885,"curlys","[136.94, 2.16, 181.62, 322.89]"
8751_2,8751,481530,24886,"curlys","[136.94, 2.16, 181.62, 322.89]"
8752_0,8752,481530,24887,"vodka","[2.88, 0.0, 195.59, 297.71]"
8752_1,8752,481530,24888,"triple double vodka bottle","[2.88, 0.0, 195.59, 297.71]"
8752_2,8752,481530,24889,"clear bottle","[2.88, 0.0, 195.59, 297.71]"
8758_0,8758,481428,24903,"butt of cow","[0.0, 85.11, 353.91, 337.56]"
8758_1,8758,481428,24904,"the space under the cutoff cows chin","[0.0, 85.11, 353.91, 337.56]"
8758_2,8758,481428,24905,"area under partial cow face","[0.0, 85.11, 353.91, 337.56]"
8759_0,8759,481428,24906,"partial face of cow","[1.92, 1.92, 242.77, 202.46]"
8759_1,8759,481428,24907,"animal with only nose showing","[1.92, 1.92, 242.77, 202.46]"
8759_2,8759,481428,24908,"partial face of cow","[1.92, 1.92, 242.77, 202.46]"
8760_0,8760,481428,24909,"main sheeo","[247.94, 0.0, 392.06, 427.0]"
8760_1,8760,481428,24910,"face","[247.94, 0.0, 392.06, 427.0]"
8760_2,8760,481428,24911,"main cow face","[247.94, 0.0, 392.06, 427.0]"
8776_0,8776,481218,24956,"sheep with eyes closed","[16.57, 0.0, 344.24, 157.39]"
8776_1,8776,481218,24957,"smaller","[16.57, 0.0, 344.24, 157.39]"
8776_2,8776,481218,24958,"far sheep can see face","[16.57, 0.0, 344.24, 157.39]"
8777_0,8777,481218,24959,"the sheep you can see the most of","[48.45, 0.64, 591.55, 421.73]"
8777_1,8777,481218,24960,"biggest sheep","[48.45, 0.64, 591.55, 421.73]"
8777_2,8777,481218,24961,"one close to us","[48.45, 0.64, 591.55, 421.73]"
8825_0,8825,480729,25099,"pastry on blue utensit","[131.81, 73.51, 282.28, 247.46]"
8825_1,8825,480729,25100,"i dont remember lol partial donut on blue utensil","[131.81, 73.51, 282.28, 247.46]"
8825_2,8825,480729,25101,"broken donut","[131.81, 73.51, 282.28, 247.46]"
8826_0,8826,480729,25102,"donut at 1100","[106.79, 2.16, 155.32, 93.84]"
8827_0,8827,480729,25103,"doughnut next to broken one","[6.49, 95.14, 149.19, 164.32]"
8827_1,8827,480729,25104,"donut under broken one","[6.49, 95.14, 149.19, 164.32]"
8827_2,8827,480729,25105,"small doughnut near partially eaten doughnut","[6.49, 95.14, 149.19, 164.32]"
8828_0,8828,480729,25106,"full donut by blue","[440.09, 46.38, 199.55, 216.81]"
8828_1,8828,480729,25107,"whole donut next to blue handle","[440.09, 46.38, 199.55, 216.81]"
8879_0,8879,480014,25250,"darker bike","[148.93, 279.4, 127.42, 159.98]"
8879_1,8879,480014,25251,"motorcycle closest to car","[148.93, 279.4, 127.42, 159.98]"
8880_0,8880,480014,25252,"bike with the most lean to it","[5.07, 285.83, 157.75, 184.2]"
8880_1,8880,480014,25253,"bike closest to frame edge and orange hydrant","[5.07, 285.83, 157.75, 184.2]"
8880_2,8880,480014,25254,"bike next to bud light glass","[5.07, 285.83, 157.75, 184.2]"
9184_0,9184,476347,26119,"ahead of the rest","[223.65, 132.54, 372.31, 149.43]"
9184_1,9184,476347,26120,"duck with head that is clearest to see","[223.65, 132.54, 372.31, 149.43]"
9184_2,9184,476347,26121,"duck you cant see all of because of other ducks head","[223.65, 132.54, 372.31, 149.43]"
9185_0,9185,476347,26122,"duck looking at the others","[30.3, 180.21, 454.55, 193.76]"
9185_1,9185,476347,26123,"the duck closest to us","[30.3, 180.21, 454.55, 193.76]"
9185_2,9185,476347,26124,"duck closest to camera","[30.3, 180.21, 454.55, 193.76]"
9186_0,9186,476347,26125,"geese far away","[40.72, 6.04, 375.29, 147.94]"
9186_1,9186,476347,26126,"duck thats head is almost cut off","[40.72, 6.04, 375.29, 147.94]"
9186_2,9186,476347,26127,"duck thats furthest","[40.72, 6.04, 375.29, 147.94]"
9203_0,9203,476060,26174,"bus that is not in full view","[540.23, 123.06, 99.77, 242.77]"
9203_1,9203,476060,26175,"partial butt of bus","[540.23, 123.06, 99.77, 242.77]"
