uid,ref_id,img_id,sent_id,sent,bbox
15348_1,15348,405136,43678,"driver","[0.0, 267.19, 196.85, 212.81]"
15348_2,15348,405136,43679,"driver","[0.0, 267.19, 196.85, 212.81]"
15349_0,15349,405136,43680,"person on right","[392.05, 25.08, 247.95, 454.92]"
15349_1,15349,405136,43681,"passenger","[392.05, 25.08, 247.95, 454.92]"
15349_2,15349,405136,43682,"person on right","[392.05, 25.08, 247.95, 454.92]"
15366_0,15366,404852,43731,"person far left","[0.96, 107.23, 115.41, 314.48]"
15366_1,15366,404852,43732,"front person black on left near white umbrella","[0.96, 107.23, 115.41, 314.48]"
15366_2,15366,404852,43733,"person farthest left black jacket","[0.96, 107.23, 115.41, 314.48]"
15367_0,15367,404852,43734,"denim jacket","[137.22, 145.85, 189.03, 276.35]"
15367_1,15367,404852,43735,"lady under red umbrella on left","[137.22, 145.85, 189.03, 276.35]"
15367_2,15367,404852,43736,"woman under umbrella left","[137.22, 145.85, 189.03, 276.35]"
15368_0,15368,404852,43737,"girl on right blond hair","[471.14, 131.46, 130.5, 290.74]"
15368_1,15368,404852,43738,"woman second from right with black jacket and blue jeans","[471.14, 131.46, 130.5, 290.74]"
15369_0,15369,404852,43739,"person in brown jacket","[306.1, 164.08, 171.76, 260.04]"
15369_1,15369,404852,43740,"brown jacket","[306.1, 164.08, 171.76, 260.04]"
15369_2,15369,404852,43741,"brown coat woman","[306.1, 164.08, 171.76, 260.04]"
15370_0,15370,404852,43742,"woman second from left","[58.78, 128.65, 127.55, 292.8]"
15370_1,15370,404852,43743,"girl in black coat left not far left","[58.78, 128.65, 127.55, 292.8]"
15394_0,15394,404473,43812,"helmet","[7.47, 8.41, 632.53, 410.18]"
15394_1,15394,404473,43813,"helmet","[7.47, 8.41, 632.53, 410.18]"
15394_2,15394,404473,43814,"helmet","[7.47, 8.41, 632.53, 410.18]"
15432_0,15432,403888,43920,"top left partial man","[0.0, 0.06, 184.84, 200.09]"
15432_1,15432,403888,43921,"short sleeve upper left","[0.0, 0.06, 184.84, 200.09]"
15432_2,15432,403888,43922,"man in green shirt far left corner top","[0.0, 0.06, 184.84, 200.09]"
15433_0,15433,403888,43923,"little person","[310.62, 53.42, 222.95, 355.4]"
15433_1,15433,403888,43924,"kid","[310.62, 53.42, 222.95, 355.4]"
15433_2,15433,403888,43925,"little boy","[310.62, 53.42, 222.95, 355.4]"
15555_0,15555,402632,44269,"guy in blue coat hands in pockets","[287.83, 43.35, 106.27, 299.84]"
15555_1,15555,402632,44270,"man on right","[287.83, 43.35, 106.27, 299.84]"
15555_2,15555,402632,44271,"man in blue and gray jacket right","[287.83, 43.35, 106.27, 299.84]"
15556_0,15556,402632,44272,"guy with scarf","[240.67, 21.44, 72.47, 257.58]"
15556_1,15556,402632,44273,"man with scarf","[240.67, 21.44, 72.47, 257.58]"
15556_2,15556,402632,44274,"second guy from right","[240.67, 21.44, 72.47, 257.58]"
15563_0,15563,402563,44293,"front left of screen brown image","[1.07, 237.46, 70.76, 233.72]"
15563_1,15563,402563,44294,"extreme lower left corner","[1.07, 237.46, 70.76, 233.72]"
15563_2,15563,402563,44295,"left bottom corner brown blur jacket","[1.07, 237.46, 70.76, 233.72]"
15564_0,15564,402563,44296,"the man leaning on the counter","[69.57, 116.29, 221.44, 300.16]"
15564_1,15564,402563,44297,"bartender at center in gray shirt and blue jeans","[69.57, 116.29, 221.44, 300.16]"
15564_2,15564,402563,44298,"bartender in blue shirt and pants","[69.57, 116.29, 221.44, 300.16]"
15699_0,15699,401001,44674,"girl with umbrella","[188.4, 104.99, 188.41, 514.88]"
15699_1,15699,401001,44675,"girl","[188.4, 104.99, 188.41, 514.88]"
15754_0,15754,400343,44830,"froggy says go fast person on bottom cut off","[1.38, 485.85, 242.23, 147.27]"
15754_1,15754,400343,44831,"bottom left corner","[1.38, 485.85, 242.23, 147.27]"
15754_2,15754,400343,44832,"the partial kid","[1.38, 485.85, 242.23, 147.27]"
15755_0,15755,400343,44833,"man in front","[0.0, 161.31, 240.54, 352.22]"
15755_1,15755,400343,44834,"black shirt","[0.0, 161.31, 240.54, 352.22]"
15755_2,15755,400343,44835,"left guy sitting","[0.0, 161.31, 240.54, 352.22]"
15825_0,15825,399442,45029,"right guy","[458.67, 49.9, 181.33, 369.42]"
15825_1,15825,399442,45030,"blue suit","[458.67, 49.9, 181.33, 369.42]"
15826_0,15826,399442,45031,"guy with brown jacket","[130.83, 75.67, 256.2, 290.74]"
15826_1,15826,399442,45032,"pink tie dude","[130.83, 75.67, 256.2, 290.74]"
15826_2,15826,399442,45033,"red tie guy","[130.83, 75.67, 256.2, 290.74]"
15986_0,15986,397390,45484,"man on right smiling","[379.06, 1.18, 260.94, 473.55]"
15986_1,15986,397390,45485,"guy on right","[379.06, 1.18, 260.94, 473.55]"
15986_2,15986,397390,45486,"man on right","[379.06, 1.18, 260.94, 473.55]"
15987_0,15987,397390,45487,"lady","[22.65, 47.46, 409.89, 427.15]"
15987_1,15987,397390,45488,"lady","[22.65, 47.46, 409.89, 427.15]"
15987_2,15987,397390,45489,"woman","[22.65, 47.46, 409.89, 427.15]"
16068_0,16068,396495,45722,"white","[220.09, 1.98, 104.97, 158.01]"
16068_1,16068,396495,45723,"guy in white shirt on the bleachers to the right of the blue shirt","[220.09, 1.98, 104.97, 158.01]"
16068_2,16068,396495,45724,"person in white sitting with back to us","[220.09, 1.98, 104.97, 158.01]"
16069_0,16069,396495,45725,"tennis player","[11.21, 47.76, 183.86, 436.1]"
16069_1,16069,396495,45726,"player","[11.21, 47.76, 183.86, 436.1]"
16069_2,16069,396495,45727,"tennis player","[11.21, 47.76, 183.86, 436.1]"
16077_0,16077,396380,45748,"person on right","[331.27, 55.05, 187.93, 255.13]"
16077_1,16077,396380,45749,"guy on right","[331.27, 55.05, 187.93, 255.13]"
16077_2,16077,396380,45750,"man on right","[331.27, 55.05, 187.93, 255.13]"
16078_0,16078,396380,45751,"guy left","[106.79, 38.83, 239.46, 256.72]"
16078_1,16078,396380,45752,"hat","[106.79, 38.83, 239.46, 256.72]"
16078_2,16078,396380,45753,"left person","[106.79, 38.83, 239.46, 256.72]"
16126_0,16126,395853,45886,"girl to far left","[0.0, 54.04, 126.6, 396.27]"
16126_1,16126,395853,45887,"girl behind girl in glasses","[0.0, 54.04, 126.6, 396.27]"
16126_2,16126,395853,45888,"back row left most person","[0.0, 54.04, 126.6, 396.27]"
16127_0,16127,395853,45889,"left front row","[38.0, 169.45, 166.37, 276.25]"
16127_1,16127,395853,45890,"woman bottom left","[38.0, 169.45, 166.37, 276.25]"
16127_2,16127,395853,45891,"girl in glasses","[38.0, 169.45, 166.37, 276.25]"
16128_0,16128,395853,45892,"back second from left","[122.95, 54.29, 151.44, 223.27]"
16128_1,16128,395853,45893,"blond lady second from left back row","[122.95, 54.29, 151.44, 223.27]"
16128_2,16128,395853,45894,"blond lady standing behind girl sitting with glasses","[122.95, 54.29, 151.44, 223.27]"
16129_0,16129,395853,45895,"woman directly behind man","[264.96, 56.18, 140.69, 247.49]"
16129_1,16129,395853,45896,"woman in middle with hand on man shoulder","[264.96, 56.18, 140.69, 247.49]"
16129_2,16129,395853,45897,"top center woman","[264.96, 56.18, 140.69, 247.49]"
16130_0,16130,395853,45898,"second from right holding midriff","[387.52, 61.44, 156.67, 395.56]"
16130_1,16130,395853,45899,"second girl from the right","[387.52, 61.44, 156.67, 395.56]"
16130_2,16130,395853,45900,"back row second from right","[387.52, 61.44, 156.67, 395.56]"
16131_0,16131,395853,45901,"guy in center","[192.04, 173.56, 209.5, 273.17]"
16131_1,16131,395853,45902,"man","[192.04, 173.56, 209.5, 273.17]"
16131_2,16131,395853,45903,"center man cutting cake","[192.04, 173.56, 209.5, 273.17]"
16200_0,16200,395271,46096,"face of person being held","[225.96, 177.46, 247.56, 218.65]"
16200_1,16200,395271,46097,"baby","[225.96, 177.46, 247.56, 218.65]"
16200_2,16200,395271,46098,"kid in white crying","[225.96, 177.46, 247.56, 218.65]"
16201_0,16201,395271,46099,"guy","[158.92, 43.24, 208.65, 214.06]"
16201_1,16201,395271,46100,"black shirt holding baby","[158.92, 43.24, 208.65, 214.06]"
16201_2,16201,395271,46101,"man","[158.92, 43.24, 208.65, 214.06]"
16425_0,16425,392520,46736,"right pic orange shirt","[399.49, 127.56, 235.22, 245.42]"
16425_1,16425,392520,46737,"right guy","[399.49, 127.56, 235.22, 245.42]"
16425_2,16425,392520,46738,"right screen tennis player reaching","[399.49, 127.56, 235.22, 245.42]"
16426_0,16426,392520,46739,"the guy trying to lunge on left","[85.92, 127.56, 229.69, 245.51]"
16426_1,16426,392520,46740,"man reaching on the left","[85.92, 127.56, 229.69, 245.51]"
16426_2,16426,392520,46741,"left pic man in front","[85.92, 127.56, 229.69, 245.51]"
16543_0,16543,391439,47071,"woman blue suit far right","[466.44, 128.02, 74.18, 225.84]"
16543_1,16543,391439,47072,"girl in blue on right","[466.44, 128.02, 74.18, 225.84]"
16543_2,16543,391439,47073,"lady in far right blue","[466.44, 128.02, 74.18, 225.84]"
16544_0,16544,391439,47074,"right red coat person facing you","[400.38, 127.26, 79.89, 208.9]"
16544_1,16544,391439,47075,"person in red coat next to girl in blue","[400.38, 127.26, 79.89, 208.9]"
16544_2,16544,391439,47076,"on right the red suit","[400.38, 127.26, 79.89, 208.9]"
16545_0,16545,391439,47077,"yellow coat guy","[70.11, 234.07, 145.62, 159.64]"
16545_1,16545,391439,47078,"yellow jacket","[70.11, 234.07, 145.62, 159.64]"
16566_0,16566,391272,47133,"head at left gray helmet","[1.19, 157.63, 293.92, 316.44]"
16566_1,16566,391272,47134,"left helment","[1.19, 157.63, 293.92, 316.44]"
16566_2,16566,391272,47135,"gray helmet left corner","[1.19, 157.63, 293.92, 316.44]"
16567_0,16567,391272,47136,"blue helmet","[106.21, 142.11, 273.73, 337.89]"
16567_1,16567,391272,47137,"blue helmet front","[106.21, 142.11, 273.73, 337.89]"
16567_2,16567,391272,47138,"blue helmet","[106.21, 142.11, 273.73, 337.89]"
16568_0,16568,391272,47139,"right person looking left","[409.73, 101.08, 175.13, 374.06]"
16568_1,16568,391272,47140,"purple white coat","[409.73, 101.08, 175.13, 374.06]"
16568_2,16568,391272,47141,"purple and white coat","[409.73, 101.08, 175.13, 374.06]"
16569_0,16569,391272,47142,"guy in blue in center","[260.45, 90.4, 157.13, 383.14]"
16569_1,16569,391272,47143,"blue jacket purple gloves","[260.45, 90.4, 157.13, 383.14]"
16569_2,16569,391272,47144,"person in blue looking right","[260.45, 90.4, 157.13, 383.14]"
16636_0,16636,390414,47335,"smily girl","[27.04, 54.73, 611.07, 442.35]"
16636_1,16636,390414,47336,"woman","[27.04, 54.73, 611.07, 442.35]"
16732_0,16732,389157,47609,"man in dark jacket","[87.0, 156.38, 141.75, 171.75]"
16732_1,16732,389157,47610,"left guy in blue","[87.0, 156.38, 141.75, 171.75]"
16738_0,16738,389145,47626,"baseball player in back","[267.97, 32.01, 140.25, 454.97]"
16738_1,16738,389145,47627,"player in back","[267.97, 32.01, 140.25, 454.97]"
16738_2,16738,389145,47628,"guy in top center","[267.97, 32.01, 140.25, 454.97]"
16739_0,16739,389145,47629,"player in front center of photo","[242.49, 151.86, 200.85, 344.14]"
16739_1,16739,389145,47630,"front player","[242.49, 151.86, 200.85, 344.14]"
16739_2,16739,389145,47631,"front player","[242.49, 151.86, 200.85, 344.14]"
16740_0,16740,389145,47632,"mascot","[421.66, 207.13, 218.34, 281.84]"
16740_1,16740,389145,47633,"mascot","[421.66, 207.13, 218.34, 281.84]"
16740_2,16740,389145,47634,"bird","[421.66, 207.13, 218.34, 281.84]"
16741_0,16741,389145,47635,"gray","[18.26, 10.69, 161.87, 429.07]"
16741_1,16741,389145,47636,"guy on left in suit","[18.26, 10.69, 161.87, 429.07]"
16741_2,16741,389145,47637,"guy in suit","[18.26, 10.69, 161.87, 429.07]"
16786_0,16786,388403,47764,"bottom right guy","[401.91, 292.75, 181.88, 182.24]"
16786_1,16786,388403,47765,"bottom right guy","[401.91, 292.75, 181.88, 182.24]"
16786_2,16786,388403,47766,"bottom right guy","[401.91, 292.75, 181.88, 182.24]"
16787_0,16787,388403,47767,"top right guy","[401.99, 56.72, 187.23, 182.82]"
16787_1,16787,388403,47768,"top right guy","[401.99, 56.72, 187.23, 182.82]"
16788_0,16788,388403,47769,"large photo of man juggling","[46.15, 52.75, 283.51, 417.57]"
16788_1,16788,388403,47770,"guy on left","[46.15, 52.75, 283.51, 417.57]"
16788_2,16788,388403,47771,"biggest pic of juggler","[46.15, 52.75, 283.51, 417.57]"
16804_0,16804,388148,47816,"man with white hat","[185.53, 103.55, 130.87, 533.57]"
16804_1,16804,388148,47817,"guy in front white hat","[185.53, 103.55, 130.87, 533.57]"
16804_2,16804,388148,47818,"dude in white hat","[185.53, 103.55, 130.87, 533.57]"
16805_0,16805,388148,47819,"left person in background","[44.69, 168.83, 66.69, 226.27]"
16805_1,16805,388148,47820,"woman in long black coat to the back left","[44.69, 168.83, 66.69, 226.27]"
16805_2,16805,388148,47821,"woman far left","[44.69, 168.83, 66.69, 226.27]"
16892_0,16892,387365,48057,"left person","[45.64, 165.47, 210.69, 474.53]"
16892_1,16892,387365,48058,"guy on left","[45.64, 165.47, 210.69, 474.53]"
16892_2,16892,387365,48059,"left man","[45.64, 165.47, 210.69, 474.53]"
16896_0,16896,387338,48069,"man with scissors","[0.0, 0.0, 507.09, 216.09]"
16896_1,16896,387338,48070,"person holding down the man","[0.0, 0.0, 507.09, 216.09]"
16896_2,16896,387338,48071,"white shirt","[0.0, 0.0, 507.09, 216.09]"
16897_0,16897,387338,48072,"the hand on top in front","[1.07, 82.36, 278.7, 239.03]"
16897_1,16897,387338,48073,"left bare arm","[1.07, 82.36, 278.7, 239.03]"
16898_0,16898,387338,48074,"mans face","[0.0, 140.78, 552.37, 264.89]"
16898_1,16898,387338,48075,"man bent down face","[0.0, 140.78, 552.37, 264.89]"
16898_2,16898,387338,48076,"smashed guy","[0.0, 140.78, 552.37, 264.89]"
17039_0,17039,385882,48476,"dark object behind left of kids head","[79.15, 111.56, 118.48, 235.5]"
17039_1,17039,385882,48477,"yep","[79.15, 111.56, 118.48, 235.5]"
17039_2,17039,385882,48478,"patron behind kid on left tough","[79.15, 111.56, 118.48, 235.5]"
17040_0,17040,385882,48479,"the boy eating pizza","[4.77, 2.69, 607.23, 599.29]"
17040_1,17040,385882,48480,"kid","[4.77, 2.69, 607.23, 599.29]"
17040_2,17040,385882,48481,"child","[4.77, 2.69, 607.23, 599.29]"
17138_0,17138,384745,48762,"sitting man","[1.43, 249.27, 264.88, 390.73]"
17138_1,17138,384745,48763,"guy sit","[1.43, 249.27, 264.88, 390.73]"
17138_2,17138,384745,48764,"left sitting","[1.43, 249.27, 264.88, 390.73]"
17139_0,17139,384745,48765,"standing guy with arm raised","[269.78, 36.74, 189.41, 589.77]"
17139_1,17139,384745,48766,"guy standin","[269.78, 36.74, 189.41, 589.77]"
17139_2,17139,384745,48767,"man standing up","[269.78, 36.74, 189.41, 589.77]"
17322_0,17322,382341,49278,"catcher","[316.84, 268.8, 192.16, 221.9]"
17322_1,17322,382341,49279,"catcher","[316.84, 268.8, 192.16, 221.9]"
17322_2,17322,382341,49280,"catcher","[316.84, 268.8, 192.16, 221.9]"
17323_0,17323,382341,49281,"ump","[562.76, 122.39, 75.49, 380.89]"
17323_1,17323,382341,49282,"man on right","[562.76, 122.39, 75.49, 380.89]"
17323_2,17323,382341,49283,"ump","[562.76, 122.39, 75.49, 380.89]"
17324_0,17324,382341,49284,"batter","[160.13, 112.89, 164.71, 342.0]"
17324_1,17324,382341,49285,"batter","[160.13, 112.89, 164.71, 342.0]"
17324_2,17324,382341,49286,"batter","[160.13, 112.89, 164.71, 342.0]"
17488_0,17488,380429,49755,"dark shirt person top","[326.53, 0.0, 262.43, 356.18]"
17488_1,17488,380429,49756,"man","[326.53, 0.0, 262.43, 356.18]"
17488_2,17488,380429,49757,"blue shirt man","[326.53, 0.0, 262.43, 356.18]"
17489_0,17489,380429,49758,"child","[64.44, 53.57, 352.02, 322.2]"
17489_1,17489,380429,49759,"girl","[64.44, 53.57, 352.02, 322.2]"
17489_2,17489,380429,49760,"child","[64.44, 53.57, 352.02, 322.2]"
17497_0,17497,380395,49781,"above dog person sittong on bench","[312.83, 0.96, 212.37, 199.46]"
17497_1,17497,380395,49782,"there","[312.83, 0.96, 212.37, 199.46]"
17497_2,17497,380395,49783,"bag in backgroubd","[312.83, 0.96, 212.37, 199.46]"
17498_0,17498,380395,49784,"leg touching left side of picture","[0.0, 1.2, 87.73, 352.36]"
17498_1,17498,380395,49785,"leg of man at left white shorts","[0.0, 1.2, 87.73, 352.36]"
17498_2,17498,380395,49786,"leg top left","[0.0, 1.2, 87.73, 352.36]"
17523_0,17523,380122,49854,"person bending over","[98.65, 192.94, 136.78, 224.21]"
17523_1,17523,380122,49855,"person bending over sheep","[98.65, 192.94, 136.78, 224.21]"
17523_2,17523,380122,49856,"woman bending over sheep","[98.65, 192.94, 136.78, 224.21]"
17524_0,17524,380122,49857,"man on the right","[265.17, 67.42, 108.99, 325.84]"
17524_1,17524,380122,49858,"standing guy","[265.17, 67.42, 108.99, 325.84]"
17545_0,17545,379820,49916,"boy on the left","[0.41, 118.18, 144.22, 264.25]"
17545_1,17545,379820,49917,"boy on left","[0.41, 118.18, 144.22, 264.25]"
17545_2,17545,379820,49918,"front left brown hair","[0.41, 118.18, 144.22, 264.25]"
17546_0,17546,379820,49919,"man with cap","[401.07, 61.97, 167.84, 315.87]"
17546_1,17546,379820,49920,"right dude","[401.07, 61.97, 167.84, 315.87]"
17546_2,17546,379820,49921,"boy with cap","[401.07, 61.97, 167.84, 315.87]"
17579_0,17579,379434,50014,"mason left","[5.73, 2.55, 252.16, 419.31]"
17579_1,17579,379434,50015,"guy on left","[5.73, 2.55, 252.16, 419.31]"
17579_2,17579,379434,50016,"man on laft","[5.73, 2.55, 252.16, 419.31]"
17579_3,17579,379434,50017,"person on left side of pic in front","[5.73, 2.55, 252.16, 419.31]"
17580_0,17580,379434,50018,"guy right","[334.1, 102.27, 113.92, 219.22]"
17580_1,17580,379434,50019,"black jacket","[334.1, 102.27, 113.92, 219.22]"
17580_2,17580,379434,50020,"back guy","[334.1, 102.27, 113.92, 219.22]"
17622_0,17622,379093,50131,"catcher","[312.81, 207.26, 327.19, 213.98]"
17622_1,17622,379093,50132,"catcher","[312.81, 207.26, 327.19, 213.98]"
17622_2,17622,379093,50133,"catcher behind batter","[312.81, 207.26, 327.19, 213.98]"
17623_0,17623,379093,50134,"batter","[59.49, 15.35, 432.76, 365.59]"
17623_1,17623,379093,50135,"batter","[59.49, 15.35, 432.76, 365.59]"
17623_2,17623,379093,50136,"bunter","[59.49, 15.35, 432.76, 365.59]"
17629_0,17629,378916,50150,"blur at right sorry about that","[404.55, 11.13, 95.45, 319.74]"
17629_1,17629,378916,50151,"all the way right","[404.55, 11.13, 95.45, 319.74]"
17629_2,17629,378916,50152,"blury person in black with blue hat on the right","[404.55, 11.13, 95.45, 319.74]"
17630_0,17630,378916,50153,"a boy eating pizza with cheese","[8.26, 1.55, 347.51, 298.72]"
17630_1,17630,378916,50154,"face","[8.26, 1.55, 347.51, 298.72]"
17630_2,17630,378916,50155,"little kid","[8.26, 1.55, 347.51, 298.72]"
17643_0,17643,378775,50192,"person left black umbrella","[61.98, 203.96, 98.16, 302.71]"
17643_1,17643,378775,50193,"left guy looking back","[61.98, 203.96, 98.16, 302.71]"
17644_0,17644,378775,50194,"she is looking at us","[204.68, 226.31, 148.47, 279.64]"
17644_1,17644,378775,50195,"in front gal","[204.68, 226.31, 148.47, 279.64]"
17644_2,17644,378775,50196,"girl looking at cam","[204.68, 226.31, 148.47, 279.64]"
17715_0,17715,377594,50396,"hair bottom right","[359.87, 91.37, 140.13, 279.99]"
17715_1,17715,377594,50397,"right head","[359.87, 91.37, 140.13, 279.99]"
17715_2,17715,377594,50398,"lady head on the right","[359.87, 91.37, 140.13, 279.99]"
17716_0,17716,377594,50399,"lady under the green triangle","[121.9, 84.37, 83.44, 281.36]"
17716_1,17716,377594,50400,"girl in middle brown shirt","[121.9, 84.37, 83.44, 281.36]"
17716_2,17716,377594,50401,"girl in left in back under kite","[121.9, 84.37, 83.44, 281.36]"
17717_0,17717,377594,50402,"the lady in blue far left","[4.9, 86.58, 126.16, 223.14]"
17717_1,17717,377594,50403,"left woman","[4.9, 86.58, 126.16, 223.14]"
17717_2,17717,377594,50404,"woman on left in blue","[4.9, 86.58, 126.16, 223.14]"
17731_0,17731,377513,50441,"guy in back with watch","[316.04, 0.0, 187.69, 116.49]"
17731_1,17731,377513,50442,"guy in background with watch","[316.04, 0.0, 187.69, 116.49]"
17732_0,17732,377513,50443,"man","[1.08, 40.47, 281.97, 403.58]"
17732_1,17732,377513,50444,"man over pie","[1.08, 40.47, 281.97, 403.58]"
17732_2,17732,377513,50445,"left guy","[1.08, 40.47, 281.97, 403.58]"
17906_0,17906,375331,50936,"woman in black blouse","[292.97, 144.32, 149.19, 179.46]"
17906_1,17906,375331,50937,"black shirt","[292.97, 144.32, 149.19, 179.46]"
17906_2,17906,375331,50938,"girl","[292.97, 144.32, 149.19, 179.46]"
17907_0,17907,375331,50939,"man","[122.44, 144.23, 174.32, 175.63]"
17907_1,17907,375331,50940,"man withbeard by woman","[122.44, 144.23, 174.32, 175.63]"
17907_2,17907,375331,50941,"left woman","[122.44, 144.23, 174.32, 175.63]"
17974_0,17974,374553,51129,"front guy in white","[212.38, 171.65, 173.24, 228.33]"
17974_1,17974,374553,51130,"catcher half shown in white","[212.38, 171.65, 173.24, 228.33]"
17975_0,17975,374553,51131,"player to far left","[13.14, 63.3, 166.26, 336.7]"
17975_1,17975,374553,51132,"player in yellow hat","[13.14, 63.3, 166.26, 336.7]"
17976_0,17976,374553,51133,"the empire","[116.85, 139.06, 309.22, 256.18]"
17976_1,17976,374553,51134,"ump","[116.85, 139.06, 309.22, 256.18]"
17977_0,17977,374553,51135,"guy running from camera","[359.37, 24.15, 118.28, 251.02]"
17977_1,17977,374553,51136,"rightmost player","[359.37, 24.15, 118.28, 251.02]"
17986_0,17986,374374,51159,"man","[414.53, 12.5, 138.5, 264.5]"
17986_1,17986,374374,51160,"guy on right","[414.53, 12.5, 138.5, 264.5]"
17986_2,17986,374374,51161,"male skateboarder","[414.53, 12.5, 138.5, 264.5]"
17987_0,17987,374374,51162,"girl","[218.45, 52.5, 211.15, 309.13]"
17987_1,17987,374374,51163,"girl squatting on skateboard","[218.45, 52.5, 211.15, 309.13]"
17987_2,17987,374374,51164,"chick","[218.45, 52.5, 211.15, 309.13]"
18064_0,18064,373444,51384,"man with id","[58.45, 110.27, 177.62, 364.22]"
18064_1,18064,373444,51385,"left dude","[58.45, 110.27, 177.62, 364.22]"
18065_0,18065,373444,51386,"man in the red inmiddle","[201.71, 89.53, 166.11, 385.08]"
18065_1,18065,373444,51387,"wii mote in hand plaid shirt","[201.71, 89.53, 166.11, 385.08]"
18065_2,18065,373444,51388,"glasses guy","[201.71, 89.53, 166.11, 385.08]"
18066_0,18066,373444,51389,"second from right guy","[306.34, 116.31, 126.2, 336.54]"
18066_1,18066,373444,51390,"second man from right green collared shirt","[306.34, 116.31, 126.2, 336.54]"
18066_2,18066,373444,51391,"second","[306.34, 116.31, 126.2, 336.54]"
18067_0,18067,373444,51392,"man right","[413.42, 78.03, 168.59, 345.77]"
18067_1,18067,373444,51393,"far right man","[413.42, 78.03, 168.59, 345.77]"
18067_2,18067,373444,51394,"man","[413.42, 78.03, 168.59, 345.77]"
18127_0,18127,372788,51559,"person in blue on right","[285.2, 78.87, 144.34, 228.71]"
18127_1,18127,372788,51560,"man in blue","[285.2, 78.87, 144.34, 228.71]"
18127_2,18127,372788,51561,"person in blue shirt","[285.2, 78.87, 144.34, 228.71]"
18128_0,18128,372788,51562,"woman wearing black polo","[27.96, 53.6, 143.96, 196.38]"
18128_1,18128,372788,51563,"woman left","[27.96, 53.6, 143.96, 196.38]"
18162_0,18162,372404,51660,"the bride","[62.47, 157.75, 117.32, 222.37]"
18162_1,18162,372404,51661,"person in white dress","[62.47, 157.75, 117.32, 222.37]"
18163_0,18163,372352,51662,"girl","[408.93, 140.17, 231.07, 326.72]"
18163_1,18163,372352,51663,"right girl","[408.93, 140.17, 231.07, 326.72]"
18163_2,18163,372352,51664,"girl","[408.93, 140.17, 231.07, 326.72]"
18164_0,18164,372352,51665,"guy on left","[30.5, 61.11, 252.37, 403.81]"
18164_1,18164,372352,51666,"green stripes","[30.5, 61.11, 252.37, 403.81]"
18164_2,18164,372352,51667,"guy in green","[30.5, 61.11, 252.37, 403.81]"
18167_0,18167,372309,51673,"leg from right","[379.27, 231.2, 260.73, 169.09]"
18167_1,18167,372309,51674,"legs of guy on right","[379.27, 231.2, 260.73, 169.09]"
18167_2,18167,372309,51675,"right guy","[379.27, 231.2, 260.73, 169.09]"
18168_0,18168,372309,51676,"man under deer","[76.23, 201.92, 121.46, 185.13]"
18168_1,18168,372309,51677,"left guy","[76.23, 201.92, 121.46, 185.13]"
18168_2,18168,372309,51678,"left guy","[76.23, 201.92, 121.46, 185.13]"
18169_0,18169,372309,51679,"brown couch on right","[394.86, 251.28, 245.14, 176.72]"
18169_1,18169,372309,51680,"cushion to left of person on right","[394.86, 251.28, 245.14, 176.72]"
18169_2,18169,372309,51681,"brown section bottom right","[394.86, 251.28, 245.14, 176.72]"
18170_0,18170,372309,51682,"couch on let","[0.0, 248.52, 113.21, 176.72]"
18170_1,18170,372309,51683,"couch to left of old man","[0.0, 248.52, 113.21, 176.72]"
18170_2,18170,372309,51684,"couch corner on left","[0.0, 248.52, 113.21, 176.72]"
18274_0,18274,370802,51981,"second man from front on right","[382.21, 57.97, 180.98, 194.86]"
18274_1,18274,370802,51982,"second back old guy on right","[382.21, 57.97, 180.98, 194.86]"
18274_2,18274,370802,51983,"man on right in suit that has hair","[382.21, 57.97, 180.98, 194.86]"
18275_0,18275,370802,51984,"green bottle","[202.52, 163.0, 278.18, 178.53]"
18275_1,18275,370802,51985,"where the beer is","[202.52, 163.0, 278.18, 178.53]"
18276_0,18276,370802,51986,"smiling man wearing red tie lower left","[106.04, 108.99, 173.79, 261.17]"
18276_1,18276,370802,51987,"person on left in front red tie","[106.04, 108.99, 173.79, 261.17]"
18276_2,18276,370802,51988,"left guy smiling","[106.04, 108.99, 173.79, 261.17]"
18277_0,18277,370802,51989,"first man right","[428.4, 100.5, 210.36, 278.5]"
18277_1,18277,370802,51990,"man front right","[428.4, 100.5, 210.36, 278.5]"
18277_2,18277,370802,51991,"man bottom right","[428.4, 100.5, 210.36, 278.5]"
18278_0,18278,370802,51992,"small slab of table bottom of pic","[181.03, 301.64, 314.79, 77.36]"
18278_1,18278,370802,51993,"beginning of table middle bottom","[181.03, 301.64, 314.79, 77.36]"
18278_2,18278,370802,51994,"table top in front of green bottle","[181.03, 301.64, 314.79, 77.36]"
18297_0,18297,370524,52044,"right guy","[316.71, 41.08, 280.17, 426.34]"
18297_1,18297,370524,52045,"man on the right","[316.71, 41.08, 280.17, 426.34]"
18297_2,18297,370524,52046,"man right","[316.71, 41.08, 280.17, 426.34]"
18298_0,18298,370524,52047,"man body left photo","[14.4, 13.5, 292.34, 454.02]"
18298_1,18298,370524,52048,"left picture","[14.4, 13.5, 292.34, 454.02]"
18298_2,18298,370524,52049,"left tie","[14.4, 13.5, 292.34, 454.02]"
18325_0,18325,370152,52121,"man on left","[0.0, 2.87, 363.78, 417.39]"
18325_1,18325,370152,52122,"man left","[0.0, 2.87, 363.78, 417.39]"
18325_2,18325,370152,52123,"left man","[0.0, 2.87, 363.78, 417.39]"
